-4.7675e-007	3.2
-4.7625e-007	3.2
-4.7575e-007	3.2
-4.7525e-007	3.2
-4.7475e-007	3.2
-4.7425e-007	3.23333
-4.7375e-007	3.2
-4.7325e-007	3.23333
-4.7275e-007	3.2
-4.7225e-007	3.23333
-4.7175e-007	3.2
-4.7125e-007	3.23333
-4.7075e-007	3.23333
-4.7025e-007	3.23333
-4.6975e-007	3.2
-4.6925e-007	3.2
-4.6875e-007	3.2
-4.6825e-007	3.23333
-4.6775e-007	3.2
-4.6725e-007	3.23333
-4.6675e-007	3.2
-4.6625e-007	3.23333
-4.6575e-007	3.2
-4.6525e-007	3.23333
-4.6475e-007	3.2
-4.6425e-007	3.23333
-4.6375e-007	3.2
-4.6325e-007	3.23333
-4.6275e-007	3.23333
-4.6225e-007	3.23333
-4.6175e-007	3.23333
-4.6125e-007	3.23333
-4.6075e-007	3.23333
-4.6025e-007	3.23333
-4.5975e-007	3.23333
-4.5925e-007	3.2
-4.5875e-007	3.23333
-4.5825e-007	3.23333
-4.5775e-007	3.2
-4.5725e-007	3.2
-4.5675e-007	3.2
-4.5625e-007	3.2
-4.5575e-007	3.2
-4.5525e-007	3.2
-4.5475e-007	3.2
-4.5425e-007	3.2
-4.5375e-007	3.2
-4.5325e-007	3.2
-4.5275e-007	3.2
-4.5225e-007	3.2
-4.5175e-007	3.23333
-4.5125e-007	3.2
-4.5075e-007	3.23333
-4.5025e-007	3.2
-4.4975e-007	3.23333
-4.4925e-007	3.2
-4.4875e-007	3.2
-4.4825e-007	3.23333
-4.4775e-007	3.2
-4.4725e-007	3.23333
-4.4675e-007	3.2
-4.4625e-007	3.2
-4.4575e-007	3.2
-4.4525e-007	3.2
-4.4475e-007	3.2
-4.4425e-007	3.2
-4.4375e-007	3.2
-4.4325e-007	3.2
-4.4275e-007	3.2
-4.4225e-007	3.2
-4.4175e-007	3.2
-4.4125e-007	3.2
-4.4075e-007	3.2
-4.4025e-007	3.2
-4.3975e-007	3.2
-4.3925e-007	3.2
-4.3875e-007	3.2
-4.3825e-007	3.2
-4.3775e-007	3.2
-4.3725e-007	3.2
-4.3675e-007	3.2
-4.3625e-007	3.2
-4.3575e-007	3.2
-4.3525e-007	3.2
-4.3475e-007	3.2
-4.3425e-007	3.2
-4.3375e-007	3.2
-4.3325e-007	3.2
-4.3275e-007	3.2
-4.3225e-007	3.2
-4.3175e-007	3.2
-4.3125e-007	3.2
-4.3075e-007	3.2
-4.3025e-007	3.2
-4.2975e-007	3.2
-4.2925e-007	3.2
-4.2875e-007	3.2
-4.2825e-007	3.2
-4.2775e-007	3.2
-4.2725e-007	3.2
-4.2675e-007	3.2
-4.2625e-007	3.2
-4.2575e-007	3.2
-4.2525e-007	3.2
-4.2475e-007	3.2
-4.2425e-007	3.2
-4.2375e-007	3.2
-4.2325e-007	3.2
-4.2275e-007	3.2
-4.2225e-007	3.2
-4.2175e-007	3.2
-4.2125e-007	3.2
-4.2075e-007	3.2
-4.2025e-007	3.2
-4.1975e-007	3.2
-4.1925e-007	3.2
-4.1875e-007	3.2
-4.1825e-007	3.2
-4.1775e-007	3.2
-4.1725e-007	3.2
-4.1675e-007	3.2
-4.1625e-007	3.2
-4.1575e-007	3.2
-4.1525e-007	3.2
-4.1475e-007	3.2
-4.1425e-007	3.2
-4.1375e-007	3.2
-4.1325e-007	3.2
-4.1275e-007	3.2
-4.1225e-007	3.2
-4.1175e-007	3.2
-4.1125e-007	3.2
-4.1075e-007	3.2
-4.1025e-007	3.2
-4.0975e-007	3.2
-4.0925e-007	3.2
-4.0875e-007	3.2
-4.0825e-007	3.2
-4.0775e-007	3.2
-4.0725e-007	3.2
-4.0675e-007	3.2
-4.0625e-007	3.2
-4.0575e-007	3.2
-4.0525e-007	3.2
-4.0475e-007	3.2
-4.0425e-007	3.2
-4.0375e-007	3.2
-4.0325e-007	3.2
-4.0275e-007	3.2
-4.0225e-007	3.2
-4.0175e-007	3.2
-4.0125e-007	3.2
-4.0075e-007	3.2
-4.0025e-007	3.2
-3.9975e-007	3.2
-3.9925e-007	3.2
-3.9875e-007	3.2
-3.9825e-007	3.2
-3.9775e-007	3.2
-3.9725e-007	3.2
-3.9675e-007	3.2
-3.9625e-007	3.2
-3.9575e-007	3.2
-3.9525e-007	3.2
-3.9475e-007	3.2
-3.9425e-007	3.2
-3.9375e-007	3.2
-3.9325e-007	3.2
-3.9275e-007	3.2
-3.9225e-007	3.2
-3.9175e-007	3.2
-3.9125e-007	3.2
-3.9075e-007	3.2
-3.9025e-007	3.2
-3.8975e-007	3.2
-3.8925e-007	3.2
-3.8875e-007	3.2
-3.8825e-007	3.2
-3.8775e-007	3.2
-3.8725e-007	3.2
-3.8675e-007	3.2
-3.8625e-007	3.2
-3.8575e-007	3.2
-3.8525e-007	3.23333
-3.8475e-007	3.2
-3.8425e-007	3.23333
-3.8375e-007	3.2
-3.8325e-007	3.23333
-3.8275e-007	3.2
-3.8225e-007	3.23333
-3.8175e-007	3.2
-3.8125e-007	3.2
-3.8075e-007	3.2
-3.8025e-007	3.2
-3.7975e-007	3.2
-3.7925e-007	3.23333
-3.7875e-007	3.2
-3.7825e-007	3.23333
-3.7775e-007	3.2
-3.7725e-007	3.23333
-3.7675e-007	3.2
-3.7625e-007	3.23333
-3.7575e-007	3.2
-3.7525e-007	3.23333
-3.7475e-007	3.2
-3.7425e-007	3.2
-3.7375e-007	3.2
-3.7325e-007	3.2
-3.7275e-007	3.2
-3.7225e-007	3.23333
-3.7175e-007	3.2
-3.7125e-007	3.23333
-3.7075e-007	3.2
-3.7025e-007	3.23333
-3.6975e-007	3.2
-3.6925e-007	3.23333
-3.6875e-007	3.2
-3.6825e-007	3.23333
-3.6775e-007	3.23333
-3.6725e-007	3.23333
-3.6675e-007	3.2
-3.6625e-007	3.23333
-3.6575e-007	3.2
-3.6525e-007	3.23333
-3.6475e-007	3.2
-3.6425e-007	3.23333
-3.6375e-007	3.2
-3.6325e-007	3.23333
-3.6275e-007	3.2
-3.6225e-007	3.2
-3.6175e-007	3.2
-3.6125e-007	3.2
-3.6075e-007	3.2
-3.6025e-007	3.23333
-3.5975e-007	3.2
-3.5925e-007	3.23333
-3.5875e-007	3.2
-3.5825e-007	3.23333
-3.5775e-007	3.2
-3.5725e-007	3.23333
-3.5675e-007	3.2
-3.5625e-007	3.2
-3.5575e-007	3.2
-3.5525e-007	3.2
-3.5475e-007	3.2
-3.5425e-007	3.2
-3.5375e-007	3.2
-3.5325e-007	3.2
-3.5275e-007	3.2
-3.5225e-007	3.2
-3.5175e-007	3.2
-3.5125e-007	3.2
-3.5075e-007	3.2
-3.5025e-007	3.23333
-3.4975e-007	3.2
-3.4925e-007	3.23333
-3.4875e-007	3.2
-3.4825e-007	3.23333
-3.4775e-007	3.2
-3.4725e-007	3.2
-3.4675e-007	3.2
-3.4625e-007	3.23333
-3.4575e-007	3.2
-3.4525e-007	3.23333
-3.4475e-007	3.2
-3.4425e-007	3.23333
-3.4375e-007	3.2
-3.4325e-007	3.2
-3.4275e-007	3.2
-3.4225e-007	3.2
-3.4175e-007	3.2
-3.4125e-007	3.2
-3.4075e-007	3.2
-3.4025e-007	3.2
-3.3975e-007	3.2
-3.3925e-007	3.23333
-3.3875e-007	3.2
-3.3825e-007	3.23333
-3.3775e-007	3.2
-3.3725e-007	3.23333
-3.3675e-007	3.2
-3.3625e-007	3.2
-3.3575e-007	3.2
-3.3525e-007	3.2
-3.3475e-007	3.2
-3.3425e-007	3.2
-3.3375e-007	3.2
-3.3325e-007	3.2
-3.3275e-007	3.2
-3.3225e-007	3.23333
-3.3175e-007	3.2
-3.3125e-007	3.23333
-3.3075e-007	3.2
-3.3025e-007	3.23333
-3.2975e-007	3.2
-3.2925e-007	3.23333
-3.2875e-007	3.2
-3.2825e-007	3.23333
-3.2775e-007	3.2
-3.2725e-007	3.23333
-3.2675e-007	3.2
-3.2625e-007	3.23333
-3.2575e-007	3.2
-3.2525e-007	3.2
-3.2475e-007	3.2
-3.2425e-007	3.2
-3.2375e-007	3.2
-3.2325e-007	3.2
-3.2275e-007	3.2
-3.2225e-007	3.2
-3.2175e-007	3.2
-3.2125e-007	3.2
-3.2075e-007	3.2
-3.2025e-007	3.2
-3.1975e-007	3.2
-3.1925e-007	3.2
-3.1875e-007	3.2
-3.1825e-007	3.2
-3.1775e-007	3.2
-3.1725e-007	3.2
-3.1675e-007	3.2
-3.1625e-007	3.2
-3.1575e-007	3.2
-3.1525e-007	3.2
-3.1475e-007	3.2
-3.1425e-007	3.2
-3.1375e-007	3.2
-3.1325e-007	3.2
-3.1275e-007	3.2
-3.1225e-007	3.2
-3.1175e-007	3.2
-3.1125e-007	3.2
-3.1075e-007	3.2
-3.1025e-007	3.2
-3.0975e-007	3.2
-3.0925e-007	3.2
-3.0875e-007	3.2
-3.0825e-007	3.2
-3.0775e-007	3.2
-3.0725e-007	3.2
-3.0675e-007	3.2
-3.0625e-007	3.2
-3.0575e-007	3.2
-3.0525e-007	3.2
-3.0475e-007	3.2
-3.0425e-007	3.2
-3.0375e-007	3.2
-3.0325e-007	3.2
-3.0275e-007	3.2
-3.0225e-007	3.2
-3.0175e-007	3.2
-3.0125e-007	3.2
-3.0075e-007	3.2
-3.0025e-007	3.2
-2.9975e-007	3.2
-2.9925e-007	3.2
-2.9875e-007	3.2
-2.9825e-007	3.2
-2.9775e-007	3.2
-2.9725e-007	3.2
-2.9675e-007	3.2
-2.9625e-007	3.2
-2.9575e-007	3.2
-2.9525e-007	3.2
-2.9475e-007	3.2
-2.9425e-007	3.23333
-2.9375e-007	3.2
-2.9325e-007	3.2
-2.9275e-007	3.2
-2.9225e-007	3.2
-2.9175e-007	3.2
-2.9125e-007	3.23333
-2.9075e-007	3.2
-2.9025e-007	3.23333
-2.8975e-007	3.2
-2.8925e-007	3.23333
-2.8875e-007	3.2
-2.8825e-007	3.23333
-2.8775e-007	3.2
-2.8725e-007	3.23333
-2.8675e-007	3.2
-2.8625e-007	3.23333
-2.8575e-007	3.2
-2.8525e-007	3.23333
-2.8475e-007	3.2
-2.8425e-007	3.23333
-2.8375e-007	3.2
-2.8325e-007	3.23333
-2.8275e-007	3.23333
-2.8225e-007	3.23333
-2.8175e-007	3.2
-2.8125e-007	3.2
-2.8075e-007	3.2
-2.8025e-007	3.2
-2.7975e-007	3.2
-2.7925e-007	3.2
-2.7875e-007	3.2
-2.7825e-007	3.2
-2.7775e-007	3.2
-2.7725e-007	3.23333
-2.7675e-007	3.2
-2.7625e-007	3.23333
-2.7575e-007	3.2
-2.7525e-007	3.23333
-2.7475e-007	3.2
-2.7425e-007	3.23333
-2.7375e-007	3.2
-2.7325e-007	3.23333
-2.7275e-007	3.2
-2.7225e-007	3.23333
-2.7175e-007	3.2
-2.7125e-007	3.23333
-2.7075e-007	3.2
-2.7025e-007	3.2
-2.6975e-007	3.2
-2.6925e-007	3.2
-2.6875e-007	3.2
-2.6825e-007	3.23333
-2.6775e-007	3.2
-2.6725e-007	3.23333
-2.6675e-007	3.2
-2.6625e-007	3.2
-2.6575e-007	3.2
-2.6525e-007	3.2
-2.6475e-007	3.2
-2.6425e-007	3.23333
-2.6375e-007	3.2
-2.6325e-007	3.2
-2.6275e-007	3.2
-2.6225e-007	3.2
-2.6175e-007	3.2
-2.6125e-007	3.2
-2.6075e-007	3.2
-2.6025e-007	3.2
-2.5975e-007	3.2
-2.5925e-007	3.2
-2.5875e-007	3.2
-2.5825e-007	3.2
-2.5775e-007	3.2
-2.5725e-007	3.2
-2.5675e-007	3.2
-2.5625e-007	3.2
-2.5575e-007	3.2
-2.5525e-007	3.2
-2.5475e-007	3.2
-2.5425e-007	3.2
-2.5375e-007	3.2
-2.5325e-007	3.2
-2.5275e-007	3.2
-2.5225e-007	3.2
-2.5175e-007	3.2
-2.5125e-007	3.2
-2.5075e-007	3.2
-2.5025e-007	3.2
-2.4975e-007	3.2
-2.4925e-007	3.2
-2.4875e-007	3.2
-2.4825e-007	3.2
-2.4775e-007	3.2
-2.4725e-007	3.2
-2.4675e-007	3.2
-2.4625e-007	3.2
-2.4575e-007	3.2
-2.4525e-007	3.2
-2.4475e-007	3.2
-2.4425e-007	3.2
-2.4375e-007	3.2
-2.4325e-007	3.2
-2.4275e-007	3.2
-2.4225e-007	3.2
-2.4175e-007	3.2
-2.4125e-007	3.2
-2.4075e-007	3.2
-2.4025e-007	3.23333
-2.3975e-007	3.2
-2.3925e-007	3.23333
-2.3875e-007	3.2
-2.3825e-007	3.23333
-2.3775e-007	3.2
-2.3725e-007	3.2
-2.3675e-007	3.2
-2.3625e-007	3.2
-2.3575e-007	3.2
-2.3525e-007	3.2
-2.3475e-007	3.2
-2.3425e-007	3.2
-2.3375e-007	3.2
-2.3325e-007	3.2
-2.3275e-007	3.2
-2.3225e-007	3.2
-2.3175e-007	3.2
-2.3125e-007	3.2
-2.3075e-007	3.2
-2.3025e-007	3.23333
-2.2975e-007	3.2
-2.2925e-007	3.2
-2.2875e-007	3.2
-2.2825e-007	3.2
-2.2775e-007	3.2
-2.2725e-007	3.2
-2.2675e-007	3.2
-2.2625e-007	3.2
-2.2575e-007	3.2
-2.2525e-007	3.2
-2.2475e-007	3.2
-2.2425e-007	3.2
-2.2375e-007	3.2
-2.2325e-007	3.2
-2.2275e-007	3.2
-2.2225e-007	3.2
-2.2175e-007	3.23333
-2.2125e-007	3.2
-2.2075e-007	3.2
-2.2025e-007	3.2
-2.1975e-007	3.2
-2.1925e-007	3.2
-2.1875e-007	3.2
-2.1825e-007	3.2
-2.1775e-007	3.2
-2.1725e-007	3.2
-2.1675e-007	3.2
-2.1625e-007	3.2
-2.1575e-007	3.2
-2.1525e-007	3.2
-2.1475e-007	3.2
-2.1425e-007	3.2
-2.1375e-007	3.2
-2.1325e-007	3.2
-2.1275e-007	3.2
-2.1225e-007	3.23333
-2.1175e-007	3.2
-2.1125e-007	3.2
-2.1075e-007	3.2
-2.1025e-007	3.23333
-2.0975e-007	3.2
-2.0925e-007	3.23333
-2.0875e-007	3.2
-2.0825e-007	3.23333
-2.0775e-007	3.2
-2.0725e-007	3.23333
-2.0675e-007	3.2
-2.0625e-007	3.2
-2.0575e-007	3.2
-2.0525e-007	3.2
-2.0475e-007	3.2
-2.0425e-007	3.2
-2.0375e-007	3.2
-2.0325e-007	3.2
-2.0275e-007	3.2
-2.0225e-007	3.2
-2.0175e-007	3.2
-2.0125e-007	3.2
-2.0075e-007	3.2
-2.0025e-007	3.23333
-1.9975e-007	3.2
-1.9925e-007	3.2
-1.9875e-007	3.2
-1.9825e-007	3.2
-1.9775e-007	3.2
-1.9725e-007	3.23333
-1.9675e-007	3.2
-1.9625e-007	3.2
-1.9575e-007	3.2
-1.9525e-007	3.2
-1.9475e-007	3.2
-1.9425e-007	3.2
-1.9375e-007	3.2
-1.9325e-007	3.2
-1.9275e-007	3.2
-1.9225e-007	3.23333
-1.9175e-007	3.2
-1.9125e-007	3.23333
-1.9075e-007	3.2
-1.9025e-007	3.23333
-1.8975e-007	3.2
-1.8925e-007	3.23333
-1.8875e-007	3.2
-1.8825e-007	3.23333
-1.8775e-007	3.2
-1.8725e-007	3.23333
-1.8675e-007	3.2
-1.8625e-007	3.2
-1.8575e-007	3.2
-1.8525e-007	3.2
-1.8475e-007	3.2
-1.8425e-007	3.23333
-1.8375e-007	3.2
-1.8325e-007	3.23333
-1.8275e-007	3.2
-1.8225e-007	3.23333
-1.8175e-007	3.2
-1.8125e-007	3.23333
-1.8075e-007	3.2
-1.8025e-007	3.23333
-1.7975e-007	3.23333
-1.7925e-007	3.23333
-1.7875e-007	3.23333
-1.7825e-007	3.23333
-1.7775e-007	3.2
-1.7725e-007	3.23333
-1.7675e-007	3.2
-1.7625e-007	3.2
-1.7575e-007	3.2
-1.7525e-007	3.23333
-1.7475e-007	3.2
-1.7425e-007	3.23333
-1.7375e-007	3.2
-1.7325e-007	3.23333
-1.7275e-007	3.2
-1.7225e-007	3.23333
-1.7175e-007	3.2
-1.7125e-007	3.23333
-1.7075e-007	3.2
-1.7025e-007	3.23333
-1.6975e-007	3.2
-1.6925e-007	3.23333
-1.6875e-007	3.2
-1.6825e-007	3.23333
-1.6775e-007	3.2
-1.6725e-007	3.23333
-1.6675e-007	3.2
-1.6625e-007	3.23333
-1.6575e-007	3.2
-1.6525e-007	3.23333
-1.6475e-007	3.2
-1.6425e-007	3.23333
-1.6375e-007	3.2
-1.6325e-007	3.23333
-1.6275e-007	3.2
-1.6225e-007	3.23333
-1.6175e-007	3.2
-1.6125e-007	3.23333
-1.6075e-007	3.2
-1.6025e-007	3.23333
-1.5975e-007	3.2
-1.5925e-007	3.23333
-1.5875e-007	3.2
-1.5825e-007	3.2
-1.5775e-007	3.2
-1.5725e-007	3.2
-1.5675e-007	3.23333
-1.5625e-007	3.2
-1.5575e-007	3.2
-1.5525e-007	3.23333
-1.5475e-007	3.2
-1.5425e-007	3.23333
-1.5375e-007	3.2
-1.5325e-007	3.23333
-1.5275e-007	3.2
-1.5225e-007	3.23333
-1.5175e-007	3.2
-1.5125e-007	3.23333
-1.5075e-007	3.2
-1.5025e-007	3.2
-1.4975e-007	3.2
-1.4925e-007	3.23333
-1.4875e-007	3.23333
-1.4825e-007	3.2
-1.4775e-007	3.23333
-1.4725e-007	3.2
-1.4675e-007	3.23333
-1.4625e-007	3.23333
-1.4575e-007	3.23333
-1.4525e-007	3.23333
-1.4475e-007	3.2
-1.4425e-007	3.2
-1.4375e-007	3.2
-1.4325e-007	3.2
-1.4275e-007	3.2
-1.4225e-007	3.2
-1.4175e-007	3.2
-1.4125e-007	3.2
-1.4075e-007	3.2
-1.4025e-007	3.2
-1.3975e-007	3.2
-1.3925e-007	3.2
-1.3875e-007	3.2
-1.3825e-007	3.2
-1.3775e-007	3.2
-1.3725e-007	3.2
-1.3675e-007	3.2
-1.3625e-007	3.2
-1.3575e-007	3.2
-1.3525e-007	3.23333
-1.3475e-007	3.2
-1.3425e-007	3.23333
-1.3375e-007	3.2
-1.3325e-007	3.23333
-1.3275e-007	3.2
-1.3225e-007	3.23333
-1.3175e-007	3.2
-1.3125e-007	3.23333
-1.3075e-007	3.2
-1.3025e-007	3.2
-1.2975e-007	3.2
-1.2925e-007	3.2
-1.2875e-007	3.2
-1.2825e-007	3.2
-1.2775e-007	3.2
-1.2725e-007	3.2
-1.2675e-007	3.2
-1.2625e-007	3.2
-1.2575e-007	3.2
-1.2525e-007	3.2
-1.2475e-007	3.2
-1.2425e-007	3.2
-1.2375e-007	3.2
-1.2325e-007	3.2
-1.2275e-007	3.2
-1.2225e-007	3.2
-1.2175e-007	3.2
-1.2125e-007	3.2
-1.2075e-007	3.2
-1.2025e-007	3.2
-1.1975e-007	3.2
-1.1925e-007	3.2
-1.1875e-007	3.2
-1.1825e-007	3.23333
-1.1775e-007	3.2
-1.1725e-007	3.23333
-1.1675e-007	3.2
-1.1625e-007	3.23333
-1.1575e-007	3.2
-1.1525e-007	3.2
-1.1475e-007	3.2
-1.1425e-007	3.2
-1.1375e-007	3.2
-1.1325e-007	3.2
-1.1275e-007	3.2
-1.1225e-007	3.2
-1.1175e-007	3.2
-1.1125e-007	3.2
-1.1075e-007	3.2
-1.1025e-007	3.23333
-1.0975e-007	3.2
-1.0925e-007	3.2
-1.0875e-007	3.2
-1.0825e-007	3.2
-1.0775e-007	3.2
-1.0725e-007	3.2
-1.0675e-007	3.2
-1.0625e-007	3.2
-1.0575e-007	3.2
-1.0525e-007	3.2
-1.0475e-007	3.2
-1.0425e-007	3.23333
-1.0375e-007	3.2
-1.0325e-007	3.2
-1.0275e-007	3.2
-1.0225e-007	3.2
-1.0175e-007	3.2
-1.0125e-007	3.2
-1.0075e-007	3.2
-1.0025e-007	3.2
-9.975e-008	3.2
-9.925e-008	3.2
-9.875e-008	3.23333
-9.825e-008	3.23333
-9.775e-008	3.23333
-9.725e-008	3.23333
-9.675e-008	3.23333
-9.625e-008	3.23333
-9.575e-008	3.23333
-9.525e-008	3.23333
-9.475e-008	3.23333
-9.425e-008	3.23333
-9.375e-008	3.23333
-9.325e-008	3.23333
-9.275e-008	3.23333
-9.225e-008	3.23333
-9.175e-008	3.23333
-9.125e-008	3.2
-9.075e-008	3.23333
-9.025e-008	3.2
-8.975e-008	3.23333
-8.925e-008	3.2
-8.875e-008	3.23333
-8.825e-008	3.2
-8.775e-008	3.23333
-8.725e-008	3.2
-8.675e-008	3.23333
-8.625e-008	3.23333
-8.575e-008	3.2
-8.525e-008	3.23333
-8.475e-008	3.2
-8.425e-008	3.23333
-8.375e-008	3.2
-8.325e-008	3.23333
-8.275e-008	3.2
-8.225e-008	3.23333
-8.175e-008	3.2
-8.125e-008	3.23333
-8.075e-008	3.2
-8.025e-008	3.2
-7.975e-008	3.2
-7.925e-008	3.2
-7.875e-008	3.2
-7.825e-008	3.2
-7.775e-008	3.2
-7.725e-008	3.2
-7.675e-008	3.2
-7.625e-008	3.2
-7.575e-008	3.2
-7.525e-008	3.23333
-7.475e-008	3.2
-7.425e-008	3.23333
-7.375e-008	3.2
-7.325e-008	3.23333
-7.275e-008	3.2
-7.225e-008	3.2
-7.175e-008	3.2
-7.125e-008	3.2
-7.075e-008	3.2
-7.025e-008	3.2
-6.975e-008	3.2
-6.925e-008	3.2
-6.875e-008	3.2
-6.825e-008	3.2
-6.775e-008	3.2
-6.725e-008	3.23333
-6.675e-008	3.2
-6.625e-008	3.23333
-6.575e-008	3.2
-6.525e-008	3.23333
-6.475e-008	3.2
-6.425e-008	3.2
-6.375e-008	3.2
-6.325e-008	3.2
-6.275e-008	3.2
-6.225e-008	3.2
-6.175e-008	3.2
-6.125e-008	3.2
-6.075e-008	3.2
-6.025e-008	3.2
-5.975e-008	3.2
-5.925e-008	3.2
-5.875e-008	3.2
-5.825e-008	3.23333
-5.775e-008	3.2
-5.725e-008	3.23333
-5.675e-008	3.2
-5.625e-008	3.2
-5.575e-008	3.2
-5.525e-008	3.2
-5.475e-008	3.2
-5.425e-008	3.23333
-5.375e-008	3.2
-5.325e-008	3.23333
-5.275e-008	3.2
-5.225e-008	3.2
-5.175e-008	3.2
-5.125e-008	3.2
-5.075e-008	3.2
-5.025e-008	3.2
-4.975e-008	3.2
-4.925e-008	3.2
-4.875e-008	3.2
-4.825e-008	3.2
-4.775e-008	3.2
-4.725e-008	3.2
-4.675e-008	3.2
-4.625e-008	3.2
-4.575e-008	3.2
-4.525e-008	3.2
-4.475e-008	3.2
-4.425e-008	3.2
-4.375e-008	3.2
-4.325e-008	3.2
-4.275e-008	3.2
-4.225e-008	3.2
-4.175e-008	3.2
-4.125e-008	3.2
-4.075e-008	3.2
-4.025e-008	3.2
-3.975e-008	3.2
-3.925e-008	3.2
-3.875e-008	3.2
-3.825e-008	3.2
-3.775e-008	3.2
-3.725e-008	3.2
-3.675e-008	3.2
-3.625e-008	3.2
-3.575e-008	3.2
-3.525e-008	3.2
-3.475e-008	3.2
-3.425e-008	3.2
-3.375e-008	3.2
-3.325e-008	3.2
-3.275e-008	3.2
-3.225e-008	3.2
-3.175e-008	3.2
-3.125e-008	3.2
-3.075e-008	3.2
-3.025e-008	3.2
-2.975e-008	3.2
-2.925e-008	3.23333
-2.875e-008	3.2
-2.825e-008	3.23333
-2.775e-008	3.2
-2.725e-008	3.2
-2.675e-008	3.2
-2.625e-008	3.23333
-2.575e-008	3.2
-2.525e-008	3.2
-2.475e-008	3.2
-2.425e-008	3.2
-2.375e-008	3.2
-2.325e-008	3.2
-2.275e-008	3.2
-2.225e-008	3.2
-2.175e-008	3.2
-2.125e-008	3.2
-2.075e-008	3.2
-2.025e-008	3.2
-1.975e-008	3.2
-1.925e-008	3.2
-1.875e-008	3.2
-1.825e-008	3.23333
-1.775e-008	3.2
-1.725e-008	3.23333
-1.675e-008	3.2
-1.625e-008	3.23333
-1.575e-008	3.2
-1.525e-008	3.2
-1.475e-008	3.2
-1.425e-008	3.2
-1.375e-008	3.2
-1.325e-008	3.23333
-1.275e-008	3.2
-1.225e-008	3.23333
-1.175e-008	3.2
-1.125e-008	3.23333
-1.075e-008	3.2
-1.025e-008	3.23333
-9.75e-009	3.2
-9.25e-009	3.23333
-8.75e-009	3.2
-8.25e-009	3.2
-7.75e-009	3.2
-7.25e-009	3.2
-6.75e-009	3.2
-6.25e-009	3.2
-5.75e-009	3.2
-5.25e-009	3.2
-4.75e-009	3.2
-4.25e-009	3.2
-3.75e-009	3.23333
-3.25e-009	3.26667
-2.75e-009	3.23333
-2.25e-009	3.26667
-1.75e-009	3.23333
-1.25e-009	3.26667
-7.5e-010	3.23333
-2.5e-010	3.26667
2.5e-010	3.26667
7.5e-010	3.33333
1.25e-009	3.33333
1.75e-009	3.33333
2.25e-009	3.33333
2.75e-009	3.33333
3.25e-009	3.3
3.75e-009	3.3
4.25e-009	3.3
4.75e-009	3.3
5.25e-009	3.3
5.75e-009	3.33333
6.25e-009	3.33333
6.75e-009	3.33333
7.25e-009	3.33333
7.75e-009	3.33333
8.25e-009	3.33333
8.75e-009	3.33333
9.25e-009	3.3
9.75e-009	3.33333
1.025e-008	3.3
1.075e-008	3.36667
1.125e-008	3.4
1.175e-008	3.46667
1.225e-008	3.5
1.275e-008	3.53333
1.325e-008	3.56667
1.375e-008	3.6
1.425e-008	3.6
1.475e-008	3.6
1.525e-008	3.6
1.575e-008	3.6
1.625e-008	3.56667
1.675e-008	3.53333
1.725e-008	3.46667
1.775e-008	3.43333
1.825e-008	3.36667
1.875e-008	3.33333
1.925e-008	3.26667
1.975e-008	3.23333
2.025e-008	3.2
2.075e-008	3.13333
2.125e-008	3.13333
2.175e-008	3.1
2.225e-008	3.1
2.275e-008	3.1
2.325e-008	3.1
2.375e-008	3.06667
2.425e-008	3.1
2.475e-008	3.1
2.525e-008	3.1
2.575e-008	3.13333
2.625e-008	3.13333
2.675e-008	3.13333
2.725e-008	3.13333
2.775e-008	3.13333
2.825e-008	3.13333
2.875e-008	3.1
2.925e-008	3.1
2.975e-008	3.06667
3.025e-008	3.03333
3.075e-008	2.96667
3.125e-008	2.96667
3.175e-008	2.86667
3.225e-008	2.83333
3.275e-008	2.73333
3.325e-008	2.73333
3.375e-008	2.66667
3.425e-008	2.6
3.475e-008	2.56667
3.525e-008	2.56667
3.575e-008	2.56667
3.625e-008	2.56667
3.675e-008	2.56667
3.725e-008	2.6
3.775e-008	2.6
3.825e-008	2.63333
3.875e-008	2.7
3.925e-008	2.76667
3.975e-008	2.8
4.025e-008	2.86667
4.075e-008	2.93333
4.125e-008	2.96667
4.175e-008	3
4.225e-008	3.03333
4.275e-008	3.03333
4.325e-008	3.03333
4.375e-008	3
4.425e-008	2.96667
4.475e-008	2.86667
4.525e-008	2.8
4.575e-008	2.66667
4.625e-008	2.53333
4.675e-008	2.36667
4.725e-008	2.2
4.775e-008	2.03333
4.825e-008	1.83333
4.875e-008	1.63333
4.925e-008	1.46667
4.975e-008	1.33333
5.025e-008	1.16667
5.075e-008	1
5.125e-008	0.866667
5.175e-008	0.733333
5.225e-008	0.666667
5.275e-008	0.533333
5.325e-008	0.433333
5.375e-008	0.366667
5.425e-008	0.3
5.475e-008	0.233333
5.525e-008	0.2
5.575e-008	0.166667
5.625e-008	0.1
5.675e-008	0.0666667
5.725e-008	0.0333333
5.775e-008	-0.0333333
5.825e-008	-0.1
5.875e-008	-0.133333
5.925e-008	-0.2
5.975e-008	-0.3
6.025e-008	-0.333333
6.075e-008	-0.4
6.125e-008	-0.466667
6.175e-008	-0.5
6.225e-008	-0.6
6.275e-008	-0.6
6.325e-008	-0.7
6.375e-008	-0.7
6.425e-008	-0.8
6.475e-008	-0.8
6.525e-008	-0.866667
6.575e-008	-0.866667
6.625e-008	-0.9
6.675e-008	-0.9
6.725e-008	-0.933333
